rank	candidate	layer	stage	candidate_full_shape	reference_full_shape	candidate_dtype	reference_dtype	exact	different_elements	elements	reference_norm	difference_norm	zero_reference_status	rel_l2	max_abs	candidate_nonfinite	reference_nonfinite
1	diagnostic-B2	0	layer_entry	2x5120	1x5120	torch.bfloat16	torch.bfloat16	true	0	5120	10.023543357849121	0.0	not_zero	0.0	0.0	0	0
1	diagnostic-B2	0	attn_norm_in	2x5120	1x5120	torch.bfloat16	torch.bfloat16	true	0	5120	10.023543357849121	0.0	not_zero	0.0	0.0	0	0
1	diagnostic-B2	0	attn_norm_out	2x5120	1x5120	torch.bfloat16	torch.bfloat16	true	0	5120	1.4394901990890503	0.0	not_zero	0.0	0.0	0	0
1	diagnostic-B2	0	attn_in	2x5120	1x5120	torch.bfloat16	torch.bfloat16	true	0	5120	1.4394901990890503	0.0	not_zero	0.0	0.0	0	0
1	diagnostic-B2	0	attn_out	2x5120	1x5120	torch.bfloat16	torch.bfloat16	true	0	5120	54.067481994628906	0.0	not_zero	0.0	0.0	0	0
1	diagnostic-B2	0	ffn_norm_in	2x5120	1x5120	torch.bfloat16	torch.bfloat16	true	0	5120	19.526836395263672	0.0	not_zero	0.0	0.0	0	0
1	diagnostic-B2	0	ffn_norm_out	2x5120	1x5120	torch.bfloat16	torch.bfloat16	true	0	5120	8.996875762939453	0.0	not_zero	0.0	0.0	0	0
1	diagnostic-B2	0	ffn_in	2x5120	1x5120	torch.bfloat16	torch.bfloat16	true	0	5120	8.996875762939453	0.0	not_zero	0.0	0.0	0	0
1	diagnostic-B2	0	ffn_out	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	3766	5120	8.766240119934082	0.059798501431941986	not_zero	0.006821453737727599	0.0078125	0	0
1	diagnostic-B2	1	layer_entry	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	3766	5120	8.766240119934082	0.059798501431941986	not_zero	0.006821453737727599	0.0078125	0	0
1	diagnostic-B2	1	attn_norm_in	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	2686	5120	14.400200843811035	0.05809938162565231	not_zero	0.0040346230067077465	0.0078125	0	0
1	diagnostic-B2	1	attn_norm_out	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	2906	5120	1.5649936199188232	0.006939462386071682	not_zero	0.0044341793460037455	0.00048828125	0	0
1	diagnostic-B2	1	attn_in	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	2906	5120	1.5649936199188232	0.006939462386071682	not_zero	0.0044341793460037455	0.00048828125	0	0
1	diagnostic-B2	1	attn_out	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	3816	5120	34.456581115722656	0.25625285506248474	not_zero	0.007436978561565868	0.03125	0	0
1	diagnostic-B2	1	ffn_norm_in	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	3133	5120	30.5642032623291	0.1455073207616806	not_zero	0.004760710413839605	0.0224609375	0	0
1	diagnostic-B2	1	ffn_norm_out	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	3406	5120	9.398193359375	0.048843465745449066	not_zero	0.005197112240378215	0.00390625	0	0
1	diagnostic-B2	1	ffn_in	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	3406	5120	9.398193359375	0.048843465745449066	not_zero	0.005197112240378215	0.00390625	0	0
1	diagnostic-B2	1	ffn_out	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4139	5120	5.771538734436035	0.06006960570812225	not_zero	0.010407901336556124	0.00390625	0	0
1	diagnostic-B2	2	layer_entry	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4139	5120	5.771538734436035	0.06006960570812225	not_zero	0.010407901336556124	0.00390625	0	0
1	diagnostic-B2	2	attn_norm_in	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	3749	5120	22.740814208984375	0.14253568649291992	not_zero	0.006267835671275452	0.017578125	0	0
1	diagnostic-B2	2	attn_norm_out	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	3866	5120	2.3065195083618164	0.014713788405060768	not_zero	0.006379216976799428	0.001953125	0	0
1	diagnostic-B2	2	attn_in	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	3866	5120	2.3065195083618164	0.014713788405060768	not_zero	0.006379216976799428	0.001953125	0	0
1	diagnostic-B2	2	attn_out	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	3962	5120	31.994749069213867	0.2843332290649414	not_zero	0.008886871669155668	0.015625	0	0
1	diagnostic-B2	2	ffn_norm_in	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4001	5120	19.641082763671875	0.1573941558599472	not_zero	0.008013517266525818	0.015625	0	0
1	diagnostic-B2	2	ffn_norm_out	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4069	5120	10.396515846252441	0.08554989844560623	not_zero	0.008228708512616157	0.005859375	0	0
1	diagnostic-B2	2	ffn_in	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4069	5120	10.396515846252441	0.08554989844560623	not_zero	0.008228708512616157	0.005859375	0	0
1	diagnostic-B2	2	ffn_out	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4490	5120	5.6896257400512695	0.08935512602329254	not_zero	0.015704921572308437	0.0078125	0	0
1	diagnostic-B2	3	layer_entry	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4490	5120	5.6896257400512695	0.08935512602329254	not_zero	0.015704921572308437	0.0078125	0	0
1	diagnostic-B2	3	attn_norm_in	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4087	5120	16.937992095947266	0.14676770567893982	not_zero	0.008665000246047863	0.009765625	0	0
1	diagnostic-B2	3	attn_norm_out	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4228	5120	1.4959101676940918	0.012855172157287598	not_zero	0.008593545544986519	0.00091552734375	0	0
1	diagnostic-B2	3	attn_in	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4228	5120	1.4959101676940918	0.012855172157287598	not_zero	0.008593545544986519	0.00091552734375	0	0
1	diagnostic-B2	3	attn_out	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	3796	5120	29.565189361572266	0.22743795812129974	not_zero	0.007692761759101572	0.015625	0	0
1	diagnostic-B2	3	ffn_norm_in	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	3957	5120	17.3911075592041	0.14121145009994507	not_zero	0.008119750258528536	0.01171875	0	0
1	diagnostic-B2	3	ffn_norm_out	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4120	5120	11.72196102142334	0.09736881405115128	not_zero	0.00830652941715108	0.0078125	0	0
1	diagnostic-B2	3	ffn_in	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4120	5120	11.72196102142334	0.09736881405115128	not_zero	0.00830652941715108	0.0078125	0	0
1	diagnostic-B2	3	ffn_out	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4469	5120	5.971574306488037	0.09054368734359741	not_zero	0.015162448409161196	0.004150390625	0	0
1	diagnostic-B2	4	layer_entry	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4469	5120	5.971574306488037	0.09054368734359741	not_zero	0.015162448409161196	0.004150390625	0	0
1	diagnostic-B2	4	attn_norm_in	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4089	5120	19.116352081298828	0.17010058462619781	not_zero	0.008898171779991648	0.009765625	0	0
1	diagnostic-B2	4	attn_norm_out	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4197	5120	1.5449882745742798	0.013835014775395393	not_zero	0.008954770080185638	0.0009765625	0	0
1	diagnostic-B2	4	attn_in	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4197	5120	1.5449882745742798	0.013835014775395393	not_zero	0.008954770080185638	0.0009765625	0	0
1	diagnostic-B2	4	attn_out	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	3933	5120	31.927892684936523	0.2779444456100464	not_zero	0.008705380225146511	0.015625	0	0
1	diagnostic-B2	4	ffn_norm_in	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4097	5120	23.699920654296875	0.20481276512145996	not_zero	0.008641917756139268	0.01171875	0	0
1	diagnostic-B2	4	ffn_norm_out	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4191	5120	12.438974380493164	0.11090630292892456	not_zero	0.008916032748073519	0.00634765625	0	0
1	diagnostic-B2	4	ffn_in	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4191	5120	12.438974380493164	0.11090630292892456	not_zero	0.008916032748073519	0.00634765625	0	0
1	diagnostic-B2	4	ffn_out	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4546	5120	8.14199161529541	0.1319386065006256	not_zero	0.01620470920809694	0.0078125	0	0
1	diagnostic-B2	5	layer_entry	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4546	5120	8.14199161529541	0.1319386065006256	not_zero	0.01620470920809694	0.0078125	0	0
1	diagnostic-B2	5	attn_norm_in	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4266	5120	27.409902572631836	0.2942228317260742	not_zero	0.01073418013604503	0.015625	0	0
1	diagnostic-B2	5	attn_norm_out	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4325	5120	1.6721417903900146	0.0171222947537899	not_zero	0.010239738550997074	0.0009765625	0	0
1	diagnostic-B2	5	attn_in	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4325	5120	1.6721417903900146	0.0171222947537899	not_zero	0.010239738550997074	0.0009765625	0	0
1	diagnostic-B2	5	attn_out	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4268	5120	27.721786499023438	0.3433650732040405	not_zero	0.012386109142574066	0.01953125	0	0
1	diagnostic-B2	5	ffn_norm_in	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4280	5120	28.066465377807617	0.28982824087142944	not_zero	0.0103264959434685	0.01953125	0	0
1	diagnostic-B2	5	ffn_norm_out	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4318	5120	13.02416706085205	0.135903999209404	not_zero	0.010434755525971659	0.0078125	0	0
1	diagnostic-B2	5	ffn_in	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4318	5120	13.02416706085205	0.135903999209404	not_zero	0.010434755525971659	0.0078125	0	0
1	diagnostic-B2	5	ffn_out	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4541	5120	7.068871021270752	0.1171267032623291	not_zero	0.016569364883004124	0.0078125	0	0
1	diagnostic-B2	6	layer_entry	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4541	5120	7.068871021270752	0.1171267032623291	not_zero	0.016569364883004124	0.0078125	0	0
1	diagnostic-B2	6	attn_norm_in	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4297	5120	25.0979061126709	0.29587239027023315	not_zero	0.011788728069265482	0.0234375	0	0
1	diagnostic-B2	6	attn_norm_out	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4327	5120	1.6357624530792236	0.017941856756806374	not_zero	0.010968497732071009	0.0009765625	0	0
1	diagnostic-B2	6	attn_in	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4327	5120	1.6357624530792236	0.017941856756806374	not_zero	0.010968497732071009	0.0009765625	0	0
1	diagnostic-B2	6	attn_out	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4053	5120	33.20033264160156	0.3208478093147278	not_zero	0.009663993815311673	0.017578125	0	0
1	diagnostic-B2	6	ffn_norm_in	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4239	5120	28.92302894592285	0.2982163727283478	not_zero	0.010310689564565332	0.015625	0	0
1	diagnostic-B2	6	ffn_norm_out	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4257	5120	14.630702018737793	0.1507544368505478	not_zero	0.010303978350285172	0.0078125	0	0
1	diagnostic-B2	6	ffn_in	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4257	5120	14.630702018737793	0.1507544368505478	not_zero	0.010303978350285172	0.0078125	0	0
1	diagnostic-B2	6	ffn_out	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4616	5120	12.12454605102539	0.21962273120880127	not_zero	0.018113893112742762	0.015625	0	0
1	diagnostic-B2	7	layer_entry	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4616	5120	12.12454605102539	0.21962273120880127	not_zero	0.018113893112742762	0.015625	0	0
1	diagnostic-B2	7	attn_norm_in	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4391	5120	32.34659957885742	0.43422970175743103	not_zero	0.013424276660018844	0.03125	0	0
1	diagnostic-B2	7	attn_norm_out	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4445	5120	1.6963090896606445	0.020942814648151398	not_zero	0.012346107661511804	0.00146484375	0	0
1	diagnostic-B2	7	attn_in	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4445	5120	1.6963090896606445	0.020942814648151398	not_zero	0.012346107661511804	0.00146484375	0	0
1	diagnostic-B2	7	attn_out	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4387	5120	26.391679763793945	0.3784204125404358	not_zero	0.01433862550346571	0.01953125	0	0
1	diagnostic-B2	7	ffn_norm_in	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4431	5120	27.094926834106445	0.31692394614219666	not_zero	0.01169680021956215	0.0234375	0	0
1	diagnostic-B2	7	ffn_norm_out	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4444	5120	16.908466339111328	0.1996847242116928	not_zero	0.011809747862808698	0.01171875	0	0
1	diagnostic-B2	7	ffn_in	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4444	5120	16.908466339111328	0.1996847242116928	not_zero	0.011809747862808698	0.01171875	0	0
1	diagnostic-B2	7	ffn_out	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4569	5120	13.419835090637207	0.23678633570671082	not_zero	0.017644504131940686	0.0126953125	0	0
1	diagnostic-B2	8	layer_entry	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4569	5120	13.419835090637207	0.23678633570671082	not_zero	0.017644504131940686	0.0126953125	0	0
1	diagnostic-B2	8	attn_norm_in	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4415	5120	39.79330062866211	0.478594571352005	not_zero	0.01202701368800972	0.03125	0	0
1	diagnostic-B2	8	attn_norm_out	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4362	5120	3.7556095123291016	0.04689573124051094	not_zero	0.012486849627619513	0.03125	0	0
1	diagnostic-B2	8	attn_in	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4362	5120	3.7556095123291016	0.04689573124051094	not_zero	0.012486849627619513	0.03125	0	0
1	diagnostic-B2	8	attn_out	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4091	5120	49.9599494934082	0.4949744641780853	not_zero	0.009907425231552587	0.03125	0	0
1	diagnostic-B2	8	ffn_norm_in	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4398	5120	31.450969696044922	0.3637100160121918	not_zero	0.011564349828550109	0.0234375	0	0
1	diagnostic-B2	8	ffn_norm_out	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4326	5120	15.656110763549805	0.17635424435138702	not_zero	0.011264243528601682	0.009765625	0	0
1	diagnostic-B2	8	ffn_in	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4326	5120	15.656110763549805	0.17635424435138702	not_zero	0.011264243528601682	0.009765625	0	0
1	diagnostic-B2	8	ffn_out	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4703	5120	10.29256820678711	0.21647696197032928	not_zero	0.02103235631973567	0.013671875	0	0
1	diagnostic-B2	9	layer_entry	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4703	5120	10.29256820678711	0.21647696197032928	not_zero	0.02103235631973567	0.013671875	0	0
1	diagnostic-B2	9	attn_norm_in	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4559	5120	28.068960189819336	0.40736106038093567	not_zero	0.01451286608503176	0.0234375	0	0
1	diagnostic-B2	9	attn_norm_out	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4418	5120	1.8644509315490723	0.024247393012046814	not_zero	0.013005111908148183	0.001556396484375	0	0
1	diagnostic-B2	9	attn_in	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4418	5120	1.8644509315490723	0.024247393012046814	not_zero	0.013005111908148183	0.001556396484375	0	0
1	diagnostic-B2	9	attn_out	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4466	5120	44.96403503417969	0.7082379460334778	not_zero	0.01575120972784374	0.0390625	0	0
1	diagnostic-B2	9	ffn_norm_in	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4482	5120	32.66891098022461	0.4173097610473633	not_zero	0.012773910991400123	0.0238037109375	0	0
1	diagnostic-B2	9	ffn_norm_out	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4471	5120	16.351778030395508	0.21107736229896545	not_zero	0.012908526638913776	0.0119171142578125	0	0
1	diagnostic-B2	9	ffn_in	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4471	5120	16.351778030395508	0.21107736229896545	not_zero	0.012908526638913776	0.0119171142578125	0	0
1	diagnostic-B2	9	ffn_out	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4633	5120	11.581546783447266	0.23077161610126495	not_zero	0.019925802694255958	0.015625	0	0
1	diagnostic-B2	10	layer_entry	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4633	5120	11.581546783447266	0.23077161610126495	not_zero	0.019925802694255958	0.015625	0	0
1	diagnostic-B2	10	attn_norm_in	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4589	5120	35.719173431396484	0.5709219574928284	not_zero	0.01598362735322981	0.033935546875	0	0
1	diagnostic-B2	10	attn_norm_out	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4485	5120	1.893085241317749	0.02678721956908703	not_zero	0.01415003349264972	0.0018157958984375	0	0
1	diagnostic-B2	10	attn_in	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4485	5120	1.893085241317749	0.02678721956908703	not_zero	0.01415003349264972	0.0018157958984375	0	0
1	diagnostic-B2	10	attn_out	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4383	5120	39.43046569824219	0.5850330591201782	not_zero	0.014837082158688758	0.03125	0	0
1	diagnostic-B2	10	ffn_norm_in	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4571	5120	35.68378829956055	0.5416353344917297	not_zero	0.015178750920299572	0.03125	0	0
1	diagnostic-B2	10	ffn_norm_out	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4522	5120	15.940790176391602	0.2262434959411621	not_zero	0.0141927403496114	0.0142822265625	0	0
1	diagnostic-B2	10	ffn_in	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4522	5120	15.940790176391602	0.2262434959411621	not_zero	0.0141927403496114	0.0142822265625	0	0
1	diagnostic-B2	10	ffn_out	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4664	5120	9.366169929504395	0.20701071619987488	not_zero	0.022101960327216563	0.01171875	0	0
1	diagnostic-B2	11	layer_entry	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4664	5120	9.366169929504395	0.20701071619987488	not_zero	0.022101960327216563	0.01171875	0	0
1	diagnostic-B2	11	attn_norm_in	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4554	5120	37.18736267089844	0.593153715133667	not_zero	0.01595041090660212	0.03125	0	0
1	diagnostic-B2	11	attn_norm_out	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4492	5120	1.9248926639556885	0.02880352921783924	not_zero	0.01496370668203778	0.00146484375	0	0
1	diagnostic-B2	11	attn_in	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4492	5120	1.9248926639556885	0.02880352921783924	not_zero	0.01496370668203778	0.00146484375	0	0
1	diagnostic-B2	11	attn_out	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4474	5120	39.08633804321289	0.6162185072898865	not_zero	0.01576557278424524	0.03125	0	0
1	diagnostic-B2	11	ffn_norm_in	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4528	5120	38.738407135009766	0.5888929963111877	not_zero	0.015201786543747091	0.03125	0	0
1	diagnostic-B2	11	ffn_norm_out	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4502	5120	17.100210189819336	0.24447081983089447	not_zero	0.014296363443324278	0.013671875	0	0
1	diagnostic-B2	11	ffn_in	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4502	5120	17.100210189819336	0.24447081983089447	not_zero	0.014296363443324278	0.013671875	0	0
1	diagnostic-B2	11	ffn_out	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4642	5120	13.7267427444458	0.2792924642562866	not_zero	0.0203465941961574	0.017578125	0	0
1	diagnostic-B2	12	layer_entry	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4642	5120	13.7267427444458	0.2792924642562866	not_zero	0.0203465941961574	0.017578125	0	0
1	diagnostic-B2	12	attn_norm_in	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4536	5120	39.854732513427734	0.598151683807373	not_zero	0.015008297536706478	0.03125	0	0
1	diagnostic-B2	12	attn_norm_out	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4641	5120	1.916431188583374	0.028771812096238136	not_zero	0.015013224720844926	0.00146484375	0	0
1	diagnostic-B2	12	attn_in	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4641	5120	1.916431188583374	0.028771812096238136	not_zero	0.015013224720844926	0.00146484375	0	0
1	diagnostic-B2	12	attn_out	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4556	5120	41.632877349853516	0.7854739427566528	not_zero	0.018866674435112436	0.0625	0	0
1	diagnostic-B2	12	ffn_norm_in	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4602	5120	51.937034606933594	0.8242591619491577	not_zero	0.01587035471291846	0.046875	0	0
1	diagnostic-B2	12	ffn_norm_out	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4497	5120	16.476173400878906	0.24404732882976532	not_zero	0.01481213646469312	0.01171875	0	0
1	diagnostic-B2	12	ffn_in	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4497	5120	16.476173400878906	0.24404732882976532	not_zero	0.01481213646469312	0.01171875	0	0
1	diagnostic-B2	12	ffn_out	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4677	5120	11.648482322692871	0.2557154595851898	not_zero	0.021952684693268613	0.013671875	0	0
1	diagnostic-B2	13	layer_entry	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4677	5120	11.648482322692871	0.2557154595851898	not_zero	0.021952684693268613	0.013671875	0	0
1	diagnostic-B2	13	attn_norm_in	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4508	5120	40.64252471923828	0.6026214361190796	not_zero	0.01482736223406482	0.03125	0	0
1	diagnostic-B2	13	attn_norm_out	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4571	5120	1.6890618801116943	0.02472209371626377	not_zero	0.014636582594966235	0.001251220703125	0	0
1	diagnostic-B2	13	attn_in	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4571	5120	1.6890618801116943	0.02472209371626377	not_zero	0.014636582594966235	0.001251220703125	0	0
1	diagnostic-B2	13	attn_out	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4528	5120	35.86527633666992	0.6368982195854187	not_zero	0.017758073675685902	0.0361328125	0	0
1	diagnostic-B2	13	ffn_norm_in	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4529	5120	24.704544067382812	0.3653588593006134	not_zero	0.014789135889497892	0.01953125	0	0
1	diagnostic-B2	13	ffn_norm_out	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4547	5120	16.037534713745117	0.23893308639526367	not_zero	0.014898367527178841	0.013671875	0	0
1	diagnostic-B2	13	ffn_in	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4547	5120	16.037534713745117	0.23893308639526367	not_zero	0.014898367527178841	0.013671875	0	0
1	diagnostic-B2	13	ffn_out	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4649	5120	12.064126968383789	0.20495089888572693	not_zero	0.016988456721554537	0.03125	0	0
1	diagnostic-B2	14	layer_entry	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4649	5120	12.064126968383789	0.20495089888572693	not_zero	0.016988456721554537	0.03125	0	0
1	diagnostic-B2	14	attn_norm_in	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4578	5120	47.0048942565918	0.709404706954956	not_zero	0.01509214557706343	0.0625	0	0
1	diagnostic-B2	14	attn_norm_out	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4528	5120	2.0860676765441895	0.03462786227464676	not_zero	0.01659958718693719	0.009765625	0	0
1	diagnostic-B2	14	attn_in	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4528	5120	2.0860676765441895	0.03462786227464676	not_zero	0.01659958718693719	0.009765625	0	0
1	diagnostic-B2	14	attn_out	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4344	5120	48.331180572509766	0.6186957955360413	not_zero	0.012801172828953168	0.0625	0	0
1	diagnostic-B2	14	ffn_norm_in	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4588	5120	39.59080505371094	0.5890384912490845	not_zero	0.014878164019397037	0.03125	0	0
1	diagnostic-B2	14	ffn_norm_out	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4534	5120	18.71739387512207	0.2744140625	not_zero	0.014660911894616543	0.015625	0	0
1	diagnostic-B2	14	ffn_in	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4534	5120	18.71739387512207	0.2744140625	not_zero	0.014660911894616543	0.015625	0	0
1	diagnostic-B2	14	ffn_out	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4619	5120	16.982587814331055	0.3292763829231262	not_zero	0.019389058164931763	0.01953125	0	0
1	diagnostic-B2	15	layer_entry	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4619	5120	16.982587814331055	0.3292763829231262	not_zero	0.019389058164931763	0.01953125	0	0
1	diagnostic-B2	15	attn_norm_in	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4606	5120	66.72027587890625	1.0737684965133667	not_zero	0.016093585980702468	0.0625	0	0
1	diagnostic-B2	15	attn_norm_out	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4462	5120	2.0966532230377197	0.031041601672768593	not_zero	0.014805310354467778	0.0015869140625	0	0
1	diagnostic-B2	15	attn_in	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4462	5120	2.0966532230377197	0.031041601672768593	not_zero	0.014805310354467778	0.0015869140625	0	0
1	diagnostic-B2	15	attn_out	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4639	5120	34.334598541259766	0.7552350759506226	not_zero	0.02199632755405773	0.0390625	0	0
1	diagnostic-B2	15	ffn_norm_in	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4166	5120	9.982675552368164	0.0872054398059845	not_zero	0.008735678060306886	0.005859375	0	0
1	diagnostic-B2	15	ffn_norm_out	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4203	5120	43.86717224121094	0.39066633582115173	not_zero	0.008905664893852925	0.03125	0	0
1	diagnostic-B2	15	ffn_in	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4203	5120	43.86717224121094	0.39066633582115173	not_zero	0.008905664893852925	0.03125	0	0
1	diagnostic-B2	15	ffn_out	2x5120	1x5120	torch.bfloat16	torch.bfloat16	false	4312	5120	66.45542907714844	0.890769898891449	not_zero	0.013404019976416822	0.0546875	0	0
